0.834011,0.165545,0.351301,0.942654,0.607298,0.474964,0.585486,0.647175,0.283794,0.636316,0.170446,0.204135,0.539813,0.677582,0.136682,0.273691,0.492193,0.222639,0.793160,0.342597,0.392636,0.187024,0.654421,0.264414,0.338846,0.606554,0.258915,0.393188,0.948675,0.006705,0.227199,0.114220,0.358006,0.169852,0.721518,0.832970,0.755338,0.368693,0.116764,0.391655,0.539139,0.320899,0.931468,0.216722,0.457581,0.205159,0.708914,0.680220,0.051511,0.072856,0.238535,0.727277,0.259377,0.577382,0.333831,0.518291,0.970569,0.282506,0.524996,0.197768,0.396725,0.883002,0.367621,0.118244,0.715972,0.122959,0.486937,0.832736,0.514614,0.026076,0.153635,0.446082,0.242798,0.611216,0.651241,0.951712,0.291436,0.649560,0.003224,0.364292,0.644522,0.241759,0.091570,0.903898,0.819140,0.425401,0.422189,0.789710,0.707907,0.947186,0.104632,0.830188,0.355099,0.222876,0.546160,0.478057,0.709813,0.378896,0.735889,0.532531,
0.438752,0.978687,0.143747,0.089993,0.930399,0.435183,0.739553,0.933622,0.799475,0.384075,0.175381,0.891045,0.287973,0.316446,0.710162,0.784231,0.024353,0.657348,0.771709,0.128985,0.487535,0.126808,0.351861,0.033695,0.604865,0.061674,0.412591,0.597536,0.797563,0.945122,0.036288,0.776249,0.088868,0.126281,0.706648,0.524051,0.865834,0.640271,0.323527,0.249909,0.815652,0.214572,0.537882,0.810174,0.531019,0.248044,0.594405,0.555372,0.905392,0.366114,0.684357,0.392927,0.492921,0.036219,0.426622,0.097786,0.097892,0.839213,0.695322,0.895455,0.784334,0.731610,0.671705,0.873203,0.857892,0.378353,0.397254,0.723726,0.018624,0.720781,0.973635,0.834276,0.935353,0.511516,0.644449,0.466371,0.759560,0.238854,0.021743,0.664952,0.604968,0.706100,0.057878,0.097889,0.742319,0.484500,0.195676,0.840211,0.323713,0.890998,0.735667,0.108047,0.622608,0.407371,0.480500,0.785724,0.378503,0.204226,0.804348,0.099284,
0.177860,0.638624,0.034637,0.689376,0.283074,0.501008,0.448936,0.521928,0.522751,0.113888,0.126896,0.228852,0.171766,0.224785,0.971170,0.656267,0.420461,0.811382,0.979979,0.311459,0.547049,0.088026,0.934067,0.954420,0.069275,0.414567,0.740144,0.447779,0.618792,0.544493,0.547063,0.796652,0.183117,0.581699,0.486029,0.466191,0.082707,0.934965,0.605458,0.048853,0.115015,0.834310,0.220620,0.339800,0.805480,0.876886,0.760261,0.616862,0.856866,0.071720,0.163911,0.944892,0.005787,0.118331,0.014167,0.420354,0.858475,0.461946,0.039146,0.402968,0.009009,0.835799,0.586085,0.590708,0.321828,0.052275,0.673415,0.256793,0.040394,0.278873,0.305646,0.155408,0.113183,0.526266,0.495208,0.918663,0.403152,0.255470,0.535525,0.260018,0.327190,0.699436,0.204910,0.332977,0.817767,0.219077,0.753331,0.676242,0.681024,0.792478,0.079209,0.690032,0.628277,0.665294,0.280740,0.950104,0.717570,0.954155,0.206897,0.757964,
0.233028,0.512543,0.913372,0.346211,0.038809,0.408581,0.264875,0.441962,0.664050,0.800400,0.701980,0.499836,0.906890,0.324217,0.317603,0.125968,0.077549,0.806991,0.870026,0.073054,0.497023,0.498303,0.738348,0.777763,0.448407,0.455918,0.731918,0.655304,0.213881,0.964946,0.167848,0.127254,0.311158,0.206657,0.535834,0.576032,0.648619,0.199884,0.376433,0.350599,0.191124,0.876269,0.257489,0.515342,0.193872,0.383456,0.592890,0.187716,0.190447,0.462916,0.260770,0.687471,0.961219,0.465234,0.409627,0.455037,0.197152,0.064931,0.668918,0.162098,0.232779,0.796172,0.473256,0.439436,0.332006,0.049288,0.088054,0.531890,0.425721,0.438653,0.723014,0.301989,0.696142,0.238356,0.495861,0.079598,0.831246,0.683577,0.270045,0.294162,0.944348,0.957516,0.255382,0.943466,0.422750,0.665008,0.398503,0.619901,0.729939,0.067421,0.782000,0.962718,0.863592,0.255255,0.402154,0.195598,0.304544,0.490208,0.727488,0.730264,
0.928861,0.450502,0.032254,0.625003,0.688858,0.528115,0.704601,0.520104,0.211692,0.974647,0.814266,0.156040,0.932163,0.069648,0.099506,0.354912,0.734656,0.498008,0.974814,0.464596,0.565429,0.756813,0.427314,0.429021,0.012069,0.829468,0.624619,0.316612,0.319676,0.352107,0.046876,0.248537,0.802609,0.079130,0.873540,0.491467,0.607245,0.578141,0.011571,0.818937,0.552788,0.825837,0.974976,0.484951,0.895485,0.074482,0.839863,0.630142,0.572490,0.814677,0.094737,0.137920,0.571490,0.522051,0.566941,0.583559,0.351519,0.191560,0.900171,0.671194,0.543668,0.947048,0.919731,0.346277,0.026178,0.793272,0.837744,0.633423,0.371413,0.849315,0.452359,0.924201,0.675153,0.427336,0.409152,0.570638,0.501817,0.249015,0.200779,0.074308,0.063692,0.295517,0.212227,0.635183,0.817568,0.779168,0.218742,0.169087,0.970729,0.118913,0.840281,0.514397,0.065961,0.760013,0.860674,0.092139,0.553284,0.698418,0.725562,0.924697,
0.547734,0.177921,0.848898,0.222886,0.605257,0.258050,0.793524,0.107074,0.507065,0.181382,0.570757,0.289820,0.393609,0.205940,0.107388,0.172778,0.424682,0.276475,0.143506,0.543595,0.116756,0.657903,0.609556,0.876768,0.518577,0.701696,0.430052,0.216995,0.427257,0.354750,0.764729,0.605179,0.203648,0.210435,0.461698,0.781139,0.317510,0.968763,0.775442,0.498892,0.539520,0.065262,0.892501,0.745460,0.172649,0.065278,0.170142,0.449124,0.208785,0.713737,0.565880,0.866688,0.323293,0.442648,0.385265,0.024989,0.872700,0.602260,0.452246,0.227450,0.366988,0.057425,0.431097,0.354603,0.267860,0.892795,0.135742,0.585370,0.861558,0.911183,0.084261,0.401078,0.976445,0.976762,0.146537,0.149094,0.042041,0.316679,0.598218,0.250825,0.030416,0.164097,0.117513,0.353709,0.606745,0.502778,0.378697,0.479446,0.105038,0.830944,0.706896,0.472026,0.888368,0.137993,0.826629,0.156229,0.030788,0.962371,0.741599,0.892346,
0.873554,0.825860,0.293423,0.849999,0.802622,0.439961,0.844663,0.756640,0.597311,0.095489,0.787056,0.761408,0.213002,0.140765,0.368154,0.715780,0.519462,0.847599,0.820818,0.350406,0.554495,0.292844,0.238774,0.692488,0.119473,0.395003,0.723276,0.081844,0.136602,0.615621,0.955398,0.962462,0.909045,0.805397,0.765084,0.349006,0.804490,0.609747,0.105645,0.401801,0.705236,0.892701,0.163209,0.918238,0.033466,0.531363,0.634018,0.552928,0.378962,0.454836,0.903334,0.933456,0.747680,0.142108,0.625944,0.867153,0.537111,0.349220,0.948997,0.673713,0.964841,0.904395,0.636174,0.873886,0.709792,0.401259,0.222891,0.514282,0.011006,0.328537,0.916082,0.716242,0.221238,0.079291,0.634479,0.254704,0.610654,0.268497,0.807632,0.723333,0.710966,0.923072,0.471012,0.853073,0.549016,0.338165,0.390184,0.898236,0.287162,0.063897,0.863077,0.191557,0.700071,0.736963,0.901349,0.101330,0.959854,0.415630,0.112336,0.288391,
0.331713,0.828578,0.509629,0.411004,0.463057,0.764333,0.021658,0.731554,0.571965,0.011274,0.454886,0.282930,0.934346,0.925899,0.136004,0.483362,0.264064,0.526188,0.381598,0.551225,0.590085,0.244675,0.742782,0.290156,0.644131,0.391487,0.941492,0.059761,0.503823,0.229883,0.391474,0.332400,0.739512,0.802478,0.795457,0.503845,0.824136,0.527011,0.075809,0.835410,0.358739,0.769756,0.907796,0.494743,0.253118,0.171860,0.020931,0.634716,0.723085,0.611016,0.879391,0.465868,0.901172,0.861029,0.109998,0.292659,0.802521,0.169760,0.796482,0.032404,0.561234,0.128882,0.771915,0.363712,0.924339,0.275760,0.187848,0.451351,0.351569,0.023258,0.433248,0.710309,0.793014,0.341045,0.205052,0.046132,0.512905,0.225983,0.680847,0.235990,0.836999,0.560238,0.701858,0.738171,0.421267,0.811856,0.030830,0.223788,0.827311,0.256191,0.542849,0.956193,0.028106,0.906561,0.880532,0.303866,0.094409,0.331883,0.655436,0.117666,
0.765131,0.365745,0.910680,0.106176,0.570796,0.956812,0.619081,0.796779,0.637659,0.855071,0.633777,0.197897,0.556928,0.371948,0.619164,0.368784,0.402778,0.842952,0.350400,0.230089,0.099143,0.893249,0.186283,0.127249,0.799809,0.066815,0.431116,0.894218,0.398698,0.086552,0.011884,0.163830,0.452296,0.922564,0.270005,0.023092,0.879376,0.889086,0.819871,0.517035,0.744157,0.453649,0.714932,0.301085,0.825597,0.334097,0.669869,0.228375,0.177048,0.020269,0.458464,0.276191,0.913517,0.644747,0.403441,0.713327,0.711562,0.834556,0.607545,0.110261,0.921108,0.619429,0.274090,0.373404,0.541994,0.544096,0.396496,0.421370,0.433182,0.216367,0.938405,0.177338,0.670016,0.653337,0.478423,0.495613,0.148292,0.723988,0.164482,0.168561,0.182452,0.440674,0.082078,0.827199,0.844114,0.795405,0.538762,0.678671,0.402950,0.649022,0.599778,0.022379,0.923112,0.973182,0.564373,0.467208,0.369679,0.900390,0.586046,0.924147,
0.077728,0.256062,0.577485,0.556151,0.751675,0.564918,0.704443,0.475663,0.729401,0.873004,0.658115,0.170075,0.955082,0.485314,0.014189,0.750486,0.024076,0.692859,0.153436,0.673098,0.292638,0.175815,0.596210,0.265820,0.740187,0.063418,0.635499,0.725930,0.963808,0.221545,0.650077,0.041535,0.477607,0.227562,0.597686,0.229282,0.792480,0.302129,0.704945,0.521881,0.175133,0.363060,0.691955,0.130215,0.848374,0.706144,0.880701,0.872449,0.399003,0.034137,0.545547,0.691641,0.209952,0.141757,0.957461,0.950139,0.205176,0.592960,0.676069,0.168983,0.814505,0.326146,0.210519,0.292112,0.553708,0.808205,0.521394,0.346188,0.110334,0.226339,0.868069,0.285467,0.589399,0.560024,0.415682,0.437772,0.266168,0.296383,0.310222,0.665172,0.330520,0.855769,0.356813,0.540472,0.314274,0.490611,0.202702,0.907234,0.166680,0.371685,0.721740,0.492826,0.582203,0.013852,0.046534,0.390408,0.535247,0.392722,0.500743,0.761586,
0.260791,0.786210,0.350985,0.820815,0.201892,0.788757,0.086983,0.498275,0.098978,0.752155,0.828795,0.954747,0.108968,0.369267,0.952274,0.423242,0.859878,0.154975,0.330476,0.026559,0.526660,0.052216,0.519385,0.108864,0.066068,0.565919,0.499272,0.601315,0.958641,0.000015,0.362901,0.219432,0.786225,0.713885,0.040246,0.502642,0.127229,0.486393,0.601620,0.879384,0.315188,0.556368,0.684455,0.508641,0.411594,0.544334,0.663617,0.742070,0.570892,0.190277,0.794286,0.090278,0.299141,0.860354,0.656197,0.798413,0.461669,0.614838,0.798428,0.824570,0.834269,0.584653,0.538455,0.874516,0.572771,0.041097,0.001745,0.059164,0.642717,0.881129,0.374352,0.199085,0.869481,0.058808,0.707726,0.281075,0.603142,0.371343,0.023145,0.174034,0.561620,0.817431,0.264311,0.860760,0.677785,0.920508,0.659173,0.139454,0.535346,0.457601,0.964023,0.369615,0.042255,0.502478,0.244131,0.615026,0.543575,0.245876,0.674190,0.186291,
0.127005,0.048542,0.385376,0.107350,0.093102,0.277561,0.710491,0.464445,0.300705,0.884525,0.026064,0.118136,0.148837,0.886825,0.795921,0.069345,0.545998,0.935374,0.604691,0.003600,0.899398,0.974306,0.045854,0.401876,0.218437,0.660880,0.945450,0.464312,0.335070,0.131742,0.591317,0.383612,0.517118,0.587803,0.490962,0.610220,0.865364,0.201453,0.074665,0.166069,0.085978,0.100729,0.284205,0.234814,0.080125,0.304159,0.533552,0.015500,0.908850,0.537151,0.914898,0.883155,0.583006,0.316774,0.101592,0.243886,0.262224,0.565904,0.578956,0.393966,0.157222,0.962568,0.911084,0.745025,0.453530,0.521304,0.610389,0.654982,0.595968,0.776458,0.740960,0.696697,0.060663,0.975774,0.684251,0.140788,0.279933,0.217803,0.156288,0.188783,0.754954,0.071186,0.071938,0.337960,0.387959,0.173530,0.581846,0.650183,0.739434,0.160802,0.044149,0.896656,0.123369,0.955232,0.641681,0.576899,0.476536,0.252069,0.231881,0.072504,
0.028527,0.972841,0.769201,0.089190,0.948615,0.453452,0.229978,0.228548,0.671255,0.386266,0.417331,0.426209,0.457452,0.489269,0.764168,0.845411,0.662799,0.346014,0.495594,0.402233,0.506815,0.539743,0.298889,0.630185,0.494975,0.940569,0.207084,0.971511,0.192639,0.438965,0.044015,0.221166,0.411806,0.813217,0.310356,0.360421,0.266669,0.540334,0.588969,0.937924,0.926600,0.006301,0.364133,0.384051,0.495570,0.128301,0.229463,0.158368,0.474315,0.725057,0.560601,0.264800,0.859490,0.611315,0.759775,0.800059,0.818399,0.731286,0.257364,0.775302,0.213864,0.669170,0.588519,0.524219,0.029591,0.855188,0.064553,0.618561,0.793112,0.624861,0.157245,0.375204,0.120431,0.285546,0.604667,0.278799,0.759862,0.329724,0.839400,0.740992,0.594523,0.698890,0.352308,0.354298,0.498949,0.170707,0.085584,0.491647,0.428071,0.860886,0.705510,0.097241,0.449405,0.229730,0.126832,0.304592,0.294283,0.745393,0.097704,0.285436,
0.370254,0.254949,0.660640,0.490685,0.540496,0.265307,0.769484,0.300357,0.595030,0.608885,0.041349,0.189554,0.307775,0.393657,0.543852,0.806724,0.564364,0.629436,0.298371,0.490322,0.003881,0.089676,0.939727,0.233611,0.216509,0.244319,0.527894,0.961902,0.342024,0.813329,0.332156,0.596973,0.473969,0.822841,0.137468,0.739276,0.592325,0.437825,0.334306,0.201210,0.479175,0.523860,0.508984,0.872832,0.067711,0.315708,0.437195,0.697148,0.614079,0.429630,0.187470,0.617960,0.519307,0.127197,0.851571,0.735815,0.371516,0.379464,0.697717,0.713539,0.192793,0.029873,0.310512,0.666762,0.852715,0.447980,0.406038,0.445040,0.885806,0.740344,0.646250,0.364980,0.264204,0.155234,0.237812,0.331916,0.470942,0.675007,0.029063,0.085021,0.104638,0.216533,0.702982,0.623945,0.343730,0.554552,0.359760,0.715246,0.934017,0.057477,0.428785,0.126810,0.087351,0.739298,0.793573,0.940065,0.187278,0.199611,0.385105,0.073084,
0.939955,0.031355,0.438064,0.204159,0.186589,0.675876,0.536075,0.657532,0.350884,0.565138,0.742553,0.455522,0.781671,0.445535,0.079466,0.125401,0.000087,0.439226,0.840647,0.934104,0.496704,0.269432,0.060914,0.584055,0.008730,0.854486,0.524120,0.196008,0.054097,0.909225,0.269092,0.940580,0.707156,0.198212,0.127169,0.383032,0.734287,0.784701,0.733916,0.299425,0.527254,0.189438,0.081096,0.972788,0.268904,0.206498,0.972875,0.708130,0.047145,0.906979,0.204834,0.316577,0.967893,0.788889,0.325307,0.822379,0.313009,0.521315,0.876476,0.222235,0.790406,0.870528,0.162815,0.497562,0.068740,0.289984,0.880594,0.803027,0.074685,0.614510,0.102452,0.601939,0.803948,0.183549,0.574728,0.072852,0.390046,0.547603,0.780982,0.437191,0.454582,0.753768,0.422475,0.774705,0.079075,0.244854,0.087714,0.600389,0.121330,0.309949,0.390796,0.472763,0.888358,0.060598,0.762748,0.768952,0.863626,0.837433,0.383463,0.966078,
0.439372,0.187411,0.149626,0.014100,0.260262,0.539673,0.561703,0.041244,0.976864,0.016285,0.027060,0.730632,0.438760,0.801765,0.809706,0.683613,0.889479,0.410096,0.804943,0.199428,0.800892,0.796801,0.672192,0.689250,0.857399,0.434939,0.458202,0.721025,0.272372,0.841665,0.687103,0.711745,0.029075,0.836729,0.725844,0.289338,0.376402,0.287547,0.330582,0.353266,0.303832,0.357642,0.083897,0.742592,0.159408,0.893604,0.426205,0.048887,0.303700,0.231147,0.248315,0.104591,0.027948,0.920507,0.793841,0.885348,0.355446,0.252043,0.606373,0.627818,0.093708,0.293475,0.339563,0.122783,0.130205,0.065407,0.412121,0.506607,0.352954,0.742703,0.859872,0.656786,0.100346,0.943770,0.399378,0.259753,0.837373,0.825583,0.308641,0.141073,0.056730,0.556956,0.245664,0.084678,0.477463,0.039505,0.970026,0.832909,0.291548,0.576399,0.460727,0.385256,0.869874,0.800290,0.508039,0.000079,0.865698,0.920160,0.506685,0.218652,
0.662863,0.366558,0.875438,0.763209,0.310327,0.274816,0.022962,0.147701,0.100399,0.331603,0.288774,0.157129,0.888559,0.534438,0.241807,0.366022,0.573943,0.211833,0.198931,0.865491,0.788232,0.659658,0.250747,0.658106,0.459949,0.758786,0.658185,0.325646,0.678946,0.164870,0.544298,0.341809,0.531428,0.419737,0.105018,0.841755,0.694553,0.127981,0.794952,0.459584,0.278229,0.952081,0.348143,0.812667,0.193888,0.714165,0.386609,0.405722,0.913096,0.252100,0.193954,0.572754,0.502847,0.852060,0.032703,0.261633,0.510245,0.358349,0.940579,0.675115,0.902647,0.282388,0.206542,0.322384,0.387407,0.048297,0.016937,0.515388,0.037752,0.811889,0.974972,0.315981,0.763970,0.323115,0.128648,0.957858,0.037280,0.515257,0.363580,0.950377,0.767358,0.557533,0.523131,0.270204,0.409593,0.555834,0.531837,0.919838,0.914183,0.472416,0.594952,0.816831,0.754804,0.801495,0.139215,0.142210,0.849792,0.156152,0.657598,0.887544,
